Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved
359,1.8429770948291149,0.9451518880611395,351.3,339.53,0.49,0.81,351.16,339.28,1.06,1.89,5356.37375592159
104,10.319623615502165,1.5194914325845297,357.3,349.31,1.04,1.11,357.35,349.33,1.68,1.48,9849.420013858336
146,16.280557116254442,0.46941021770459784,338.49,377.02,0.27,0.39,340.02,377.9,4.94,2.88,7289.94527479916
31,4.636784970702502,1.5177192636474583,346.72,341.66,1.47,0.38,346.17,342.48,3.12,12.68,8530.576747339006
646,0.9333475837862739,0.7639813487828253,349.34,349.94,0.38,0.66,350.21,350.49,3.28,2.16,10115.864070436817
96,2.3409970616621623,1.6330712232587068,351.66,341.19,0.83,1.41,352.16,339.4,3.85,9.27,9219.595036410534
102,0.16912203757978245,1.8417643836488014,350.12,354.48,0.85,1.63,363.15,329.16,45.75,78.19,8294.974535027752
109,15.491459917819533,1.7299630053450619,339.05,355.53,1.37,1.06,339.29,355.47,3.15,1.74,8804.479027998752
176,11.365810698659702,1.1740472410868612,358.04,348.1,0.89,0.76,358.24,348.15,1.19,1.03,10169.481657919845
28,5.870668021025822,1.178740768310037,345.85,348.95,0.86,0.8,346.02,348.52,2.43,1.68,7632.926525929708
46,46.83960455449118,1.0901928112448582,383.12,367.27,0.86,0.67,382.18,367.51,4.34,1.28,7062.806723114277
247,54.44927959071563,0.9848741173368967,388.5,375.91,0.83,0.53,390.1,376.23,10.43,5.73,6508.992412813787
163,7.795481677335749,1.5814703418040954,355.51,338.45,1.25,0.97,359.71,334.75,13.94,11.58,4854.351893110169
62,3.5263267542429775,0.703981989916285,347.51,357.59,0.48,0.51,347.29,357.59,1.13,1.17,8589.003185051555
45,6.172764646168893,1.2730595224235204,345.64,349.0,0.43,1.2,347.17,346.87,9.25,8.42,7169.886018207869
81,43.40557341663757,1.8759444343591383,380.69,362.9,1.55,1.06,379.02,361.88,5.95,7.49,6712.399968076094
69,19.376398687371804,1.2487403799216077,363.7,354.98,0.57,1.11,364.96,354.93,6.24,2.44,6844.694311230147
254,31.551441599877215,1.008945021970853,372.31,351.42,0.73,0.69,360.03,349.29,46.16,8.62,9429.482683969778
34,6.191557986902232,1.730278731341865,345.62,353.83,0.62,1.62,348.02,353.97,5.82,2.53,9817.404085471308
14,35.77051672379462,1.8899565665713158,324.71,330.97,1.38,1.3,324.02,326.55,3.46,13.13,5835.82449596859
158,37.105123841277916,0.6322715386214535,376.24,361.56,0.6,0.19,376.07,361.73,3.04,0.97,9339.16962488039
57,5.608837182912671,0.5981049381170096,353.97,354.17,0.43,0.42,355.52,356.48,7.86,8.84,9993.442842456978
618,14.148738461787099,1.848183423789546,340.0,359.09,1.71,0.69,341.54,357.78,10.65,5.91,10476.589714859803
56,24.765236153102688,1.152762048384892,367.51,370.34,1.03,0.51,367.57,368.07,4.59,9.16,8017.589750630512
35,12.16039929681424,1.7440883217756475,358.6,347.76,1.2,1.27,360.72,347.21,6.51,2.79,9360.68698732969
232,4.5323883727865955,1.7388710366985665,346.8,344.82,1.11,1.33,352.71,388.73,122.17,212.82,8212.689451290162
89,16.520175068520484,1.8043192061342166,338.32,361.09,1.08,1.44,329.44,345.62,70.19,59.62,6693.668073882401
203,15.643492993669305,0.40484361012613324,338.94,350.15,0.33,0.24,339.0,350.14,0.66,0.66,7664.905789469365
126,5.900407177906643,1.1885560309562675,345.83,350.62,0.73,0.94,345.37,350.16,1.68,1.76,10445.298361360876
302,7.808730232007031,1.9551289409635058,344.48,357.17,1.76,0.86,342.39,349.54,18.84,42.64,8680.976723548049
125,7.2480719839861285,1.8618123991207736,344.87,333.91,1.64,0.88,347.93,334.9,12.87,5.37,8841.973276140108
250,4.4367793848034935,1.7841128889041427,353.14,353.91,1.61,0.78,353.89,352.03,3.43,4.17,8805.239279939284
49,30.993376444618303,1.7954962336122038,328.08,356.13,1.26,1.28,334.91,361.51,35.07,25.44,7243.735872628169
79,7.515518918631115,1.7213327338854068,355.31,340.88,0.26,1.7,350.61,351.77,26.39,51.66,8489.635789593407
22,10.983062987987868,1.7514003185565346,357.77,365.63,1.62,0.68,358.85,368.53,6.45,26.57,6505.3866100853975
72,21.26137587021381,1.0327101966856174,365.03,350.06,0.9,0.5,376.59,357.22,79.21,21.79,4802.649971253614
197,3.746495852880958,1.7863289366948318,347.35,362.17,1.2,1.32,348.14,363.12,3.88,3.05,5346.87627036364
67,35.5308049920129,0.9844293357907873,375.12,373.76,0.89,0.41,374.85,374.39,2.46,4.25,13933.138118600993
37,1.6579973828148322,0.8368224713703044,348.83,355.69,0.63,0.55,348.93,355.88,3.01,3.49,7078.118284259753
137,89.33051729125526,0.48806664891326706,413.17,311.73,0.44,0.22,414.32,312.37,5.59,2.97,8658.71387441069
60,8.031338346557973,1.5188205018048455,355.68,344.49,0.66,1.37,365.47,348.15,38.75,15.25,7471.223113031133
170,28.230306796936183,0.9316432414101496,330.04,342.93,0.78,0.51,329.98,342.52,1.98,1.32,8292.44795514142
186,8.330275601802361,1.6576067414628168,344.11,343.64,1.45,0.81,343.86,343.44,4.45,2.46,9496.555869502103
98,3.013356267993411,0.667170743890416,352.13,343.28,0.65,0.15,351.96,342.96,0.87,0.77,10214.715632345138
96,4.454833839070918,1.5641276516620295,353.15,339.1,1.43,0.63,353.23,339.03,3.6,1.55,6358.316637525126
839,104.0365877514008,1.8186252564445584,276.44,378.43,1.46,1.09,278.19,377.07,8.57,4.54,11399.212661876832
569,6.127939509056841,1.643108429707855,345.67,345.15,1.42,0.83,342.23,345.38,18.66,1.42,8405.589823867444
117,38.83624665736304,1.1309364039479437,377.46,357.62,0.96,0.6,376.9,356.09,4.88,5.31,8046.096704842311
609,6.952894573676608,1.696548898933465,354.92,327.72,0.94,1.41,354.65,328.58,2.19,10.03,5712.117778868693
272,11.998180093132309,1.1005173949442606,341.52,345.93,0.7,0.85,338.33,354.48,28.67,26.41,10334.71150242685
239,14.256375926799185,1.7769263654374723,339.92,388.21,1.04,1.44,338.48,378.2,9.04,105.47,13853.128627771524
195,2.41124672595454,1.0619087905317712,351.71,324.35,1.05,0.13,353.14,324.34,20.0,5.14,9425.572593707753
59,6.207177445918271,1.9657559554776,345.61,352.14,1.82,0.74,345.64,351.06,6.25,2.74,7650.107694182949
8,9.066760019510344,1.8860061257048573,356.41,363.2,1.37,1.3,357.87,367.52,9.98,21.86,5075.844180240252
59,6.141081553378002,1.5588562145806177,354.34,348.61,1.49,0.47,356.51,350.55,5.66,8.33,7769.898167269478
99,5.687100482936131,1.5526705145577475,345.98,351.84,0.2,1.54,346.9,353.55,3.8,3.48,5923.593699429157
109,1.457306157083949,1.6852904620100844,351.03,355.84,0.69,1.54,348.42,356.19,11.1,2.94,7535.176189388081
374,29.37918496634013,1.244942429900064,329.23,325.63,1.2,0.34,329.78,326.95,4.96,9.34,6664.986596464267
147,10.50404966642398,1.8250645646423589,342.57,349.69,1.66,0.76,334.57,347.17,24.77,26.19,6817.886318738685
109,3.922682676200855,1.4701937622654595,352.77,340.13,1.07,1.01,352.57,340.29,3.35,7.92,11673.953840425263
39,27.195589920602586,1.7504284315391168,369.23,344.17,1.38,1.08,369.77,343.17,9.94,5.77,6989.414915805509
141,4.983203974547726,1.5879500820919679,346.48,340.67,0.68,1.44,347.23,342.19,3.44,4.49,10255.787936770923
91,144.4039097146108,1.578314631949095,452.11,429.53,1.36,0.8,452.32,429.67,1.64,1.42,8031.664979828788
182,2.1880614943223606,1.4652394219794047,351.55,356.66,1.4,0.42,351.96,355.52,2.35,4.68,8980.528926443363
32,0.14695173270679424,0.6017085734743691,350.1,347.54,0.45,0.39,350.01,347.56,0.77,1.78,5595.610258696486
