Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
148,1.5209120369581919,1.6604290012714862,351.08,349.45,1.39,0.91,352.85,348.87,11.03,7.67,5460.008899878889,-792
101,3.393162447220461,0.6964252317642587,347.6,360.97,0.52,0.47,349.0,361.4,8.89,5.73,6077.643354070825,-1244
144,123.40552587938964,0.5987418016914866,437.26,323.48,0.56,0.21,438.72,323.42,5.63,0.6,4870.014537619125,-666
159,9.644277502126025,0.5490469912727116,343.18,341.16,0.45,0.32,343.96,342.49,4.9,6.8,4554.863437470786,-736
72,23.37634454702377,1.8136077869783511,366.53,342.21,1.24,1.33,363.45,340.29,6.01,7.51,10041.704443267317,-428
1000,6.336280021098759,143.4010591225811,354.48,339.85,44.6,136.29,344.59,240.83,60.43,352.45,19273.293942254528,-9450
357,38.072198860424685,1.1758815614764497,323.08,376.0,0.79,0.87,321.35,375.72,21.06,9.9,9302.97629583308,-3588
101,1.0365865694356513,1.0091028490305864,350.73,346.05,0.51,0.87,351.23,344.42,10.35,6.97,9311.20314107015,-444
139,6.355414794044188,0.477235905670031,345.51,350.61,0.42,0.23,345.49,351.1,1.41,1.14,8143.358439443092,-686
250,5.474857439473548,0.8346210062724816,346.13,346.15,0.72,0.43,345.87,345.99,3.06,3.77,7280.695137526107,-1000
681,67.34374117887006,1.5257066976998854,302.38,267.28,0.8,1.3,302.1,269.58,1.96,5.92,11801.99162343549,-3664
1000,6.017771370721999,88.17786417030231,354.26,290.18,82.13,32.1,384.51,236.14,114.85,227.77,10559.721127246587,-6200
296,36.5857987520476,1.7959439727985855,324.13,347.75,1.7,0.57,324.81,347.69,5.82,1.28,8741.758531702671,-3054
228,41.609142365433605,1.1959464412578273,320.58,357.79,1.1,0.47,320.34,357.5,2.14,1.29,9409.950519235403,-1242
55,0.23261273116587686,0.8960818519660906,350.16,346.31,0.66,0.6,349.91,345.26,4.94,3.24,8148.0471445656785,-620
259,5.75124762753426,1.8055930236290594,345.93,345.73,0.58,1.71,360.64,352.96,60.05,23.18,8306.798771395726,-1916
35,1.7059210222114187,1.7315745661659658,351.21,356.73,1.4,1.02,356.99,358.55,23.34,10.1,5208.528462443327,-160
116,1.229055311652485,1.325134380086242,349.13,351.16,1.07,0.78,348.89,350.64,5.45,4.19,5545.645878529692,-634
1000,14.415275979969852,783.675458661151,339.81,-343.85,101.0,777.14,767.61,3597.05,1703.38,16767.03,20759.46976471576,-8720
206,4.47805241106271,1.4589064268334795,346.83,343.8,0.92,1.14,342.33,326.31,8.95,81.89,8607.875395524006,-834
234,45.27843989921317,1.501483163317131,317.98,328.29,1.33,0.7,321.02,328.76,8.1,3.39,10784.550812996295,-1126
157,34.85462072538384,1.8488957996259285,325.35,347.67,1.63,0.87,322.13,345.25,17.24,10.4,7574.101633358481,-1178
62,2.683502152335779,1.84779702288222,348.1,343.51,1.67,0.79,347.31,344.05,5.79,4.23,9840.603555754325,-368
298,0.32812614259989825,1.9693252812786481,350.23,348.86,1.82,0.75,350.99,348.33,5.02,5.37,7805.712802461878,-1502
101,6.3278929749036745,0.8012141076007019,354.47,342.97,0.38,0.7,355.08,343.31,2.03,9.5,10061.84330374519,-604
1000,34.90748691086505,44.71751810894749,374.68,324.24,38.85,22.14,402.91,445.33,188.89,815.05,11883.334739239654,-6460
1000,22.286708898489714,59.51968644820024,334.24,428.59,26.63,53.23,-44.12,1086.77,897.05,1596.05,13869.935769872363,-10370
265,2.4274303033435505,1.0737218863480085,348.28,337.64,0.33,1.02,348.47,338.02,0.62,3.22,10708.492301287324,-1350
37,116.48005003578731,0.5247686049245962,432.36,377.74,0.5,0.17,434.18,379.27,15.02,5.59,7175.328726282667,-158
221,17.788934121077755,1.7442783784969949,362.58,344.89,1.0,1.43,362.3,344.38,1.27,5.72,10867.725827205371,-1214
86,2.224932534096922,1.6948228401501642,351.57,345.71,0.89,1.44,351.51,345.59,5.04,1.79,9140.03138200935,-504
457,11.476377476531532,0.8472580823109169,341.88,350.09,0.79,0.31,342.12,349.49,2.21,5.55,11259.131715058222,-2318
