Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
92,1.2218446882391698,1.1452047371082863,349.14,357.9,0.68,0.92,349.14,358.06,1.01,1.08,6409.294439451701,21.0
129,0.5832390030793503,1.2154000774207916,350.41,353.95,0.78,0.93,348.71,354.35,6.02,2.65,9390.118953558984,-41.0
142,3.048598480436545,0.7634517887545845,352.16,339.57,0.55,0.53,350.44,342.07,3.04,4.47,8643.090036109124,154.5
200,3.815410852027297,0.11163465828174331,352.7,351.78,0.1,0.06,353.04,351.46,1.71,1.6,9260.90633014179,10.5
22,2.6816555175288928,1.1286014272457252,348.1,357.55,1.02,0.48,348.77,358.65,3.01,4.79,5806.754117360562,39.0
58,4.338633516660904,0.7245905505164775,353.07,348.67,0.7,0.18,353.24,347.81,1.1,1.77,8553.819239391954,-37.0
46,5.3086336214290615,1.6541352241546123,353.75,364.91,1.09,1.24,353.58,362.04,2.04,11.63,8620.152470565712,62.0
62,9.104034782657678,0.9327797903481175,356.44,344.79,0.72,0.59,357.87,339.69,10.12,33.05,8768.519151479868,56.0
1,3.2876758713436254,1.589218426206819,347.68,371.57,0.31,1.56,-436.53,291.29,4148.06,427.11,5722.294268950961,-0.5
272,5.546870643995063,1.7254874055665044,346.08,340.83,1.22,1.22,339.49,343.36,14.8,6.56,7137.682844584094,613.0
92,9.721938072389548,1.1486525814796424,343.13,350.09,0.55,1.01,344.98,349.87,5.48,2.25,8307.84440111109,27.5
68,8.209939743417433,1.3880713907675672,344.19,341.87,1.08,0.87,344.37,342.21,1.56,2.55,5724.436744838681,108.0
26,4.180249058960324,0.7822082892056711,347.04,359.03,0.42,0.66,348.35,359.29,8.23,3.64,5780.77886965025,2.0
80,14.542947993772378,0.8069437050350049,339.72,346.31,0.63,0.51,343.62,343.28,12.38,20.16,7358.063912791902,52.5
101,12.546908938424258,1.597806039439244,341.13,340.83,1.17,1.09,341.27,339.75,3.12,3.1,8284.240220028034,48.0
73,13.243383626765377,1.4057050017067907,340.64,350.41,1.21,0.72,340.7,351.06,2.72,3.19,6047.409485795573,85.5
555,27.576052035251404,1.4120093256282515,330.5,345.44,1.39,0.27,330.51,346.0,1.95,1.31,5981.064599977205,173.0
90,36.78978026932892,1.868932597346378,323.99,343.64,1.85,0.27,315.64,348.26,29.33,22.82,6899.812114866298,209.0
112,35.6305097664802,0.618757439473511,375.19,344.5,0.53,0.32,418.29,355.92,121.03,43.94,6563.082089932375,-7.0
27,1.2888963445766959,1.8923639257813178,350.91,348.52,1.8,0.6,350.85,349.22,2.95,1.41,7807.775320015146,4.5
28,2.2103540250980735,1.1102938714095518,351.56,359.99,0.99,0.5,351.8,360.55,2.9,4.48,6592.750995498796,14.0
20,27.04825592323496,0.7157965083272043,369.13,379.38,0.67,0.26,369.58,379.74,1.93,3.11,3593.3879183144977,45.0
183,2.264654110208193,0.9504215454377158,351.6,359.05,0.79,0.53,352.3,358.62,2.07,3.6,7832.50924167308,119.5
355,0.4211258050831464,1.8430836590370079,350.3,354.19,0.9,1.61,353.4,356.09,6.84,5.52,5555.74254354525,-22.0
83,6.2767963412440295,0.8587526962423555,345.56,351.64,0.45,0.73,344.91,353.6,6.11,4.64,8413.153373658517,22.5
5,35.97171865171109,1.786906787661151,324.56,358.41,1.77,0.25,320.91,352.25,60.9,28.07,4568.30625139177,16.0
109,59.573158662531355,1.6147068769449615,392.12,358.11,1.51,0.56,391.23,358.42,4.7,1.78,7496.593198579402,-52.0
4,22.957951105135482,0.9570028104179884,366.23,383.83,0.64,0.71,367.38,387.66,7.57,15.23,4997.257175615273,4.0
155,3.361157866129538,1.957950549572315,347.62,341.73,1.8,0.76,352.55,342.65,46.13,9.06,9472.777452805654,-41.5
58,12.229317946710022,0.5614445981748889,341.35,355.98,0.19,0.53,343.12,355.87,9.16,5.7,5393.728185109194,85.5
13,0.24445845143426972,0.6586042451633027,350.17,356.48,0.61,0.25,350.61,356.0,2.55,2.15,5168.885453059044,25.0
44,10.767496282558803,1.7300177353618738,357.61,351.64,0.95,1.45,355.63,348.56,48.19,15.29,7131.773139978803,58.5
118,0.8122960466659397,1.6605715278299318,350.57,343.39,1.03,1.3,350.5,341.76,6.65,11.33,4929.277287340108,249.5
150,11.280812967410297,1.2868515916587,357.98,354.97,1.21,0.44,352.9,355.99,7.28,9.76,8251.564237658687,-42.5
30,17.084574595151675,1.1514365812325322,337.92,346.95,0.59,0.99,340.33,345.41,5.21,7.45,4711.220764845556,57.5
41,3.662636935965207,0.5390960518498596,352.59,328.66,0.39,0.37,352.99,329.66,3.85,5.61,10529.65033750449,-9.5
186,28.363834950213924,1.916447130484622,370.06,353.83,1.36,1.35,369.16,349.15,31.24,13.07,8407.245721808193,75.0
496,0.15204569574517884,1.085875398525934,350.11,349.55,0.64,0.87,349.49,348.67,2.14,1.95,6884.646127700314,21.5
825,14.226872114898395,1.8947509098941593,339.94,347.98,1.83,0.5,336.88,346.97,13.78,8.0,4834.081379914902,2181.0
483,17.72847469005982,1.8457046711531822,362.54,354.97,1.45,1.14,361.84,352.33,4.94,10.0,11103.704882339813,49.5
126,9.616442942582035,1.5507687480764039,356.8,349.73,1.16,1.03,358.04,350.29,9.44,3.75,8018.701445079725,94.0
105,9.56299809175998,0.9585828561901375,343.24,357.2,0.57,0.77,361.6,381.86,92.87,130.79,6518.215119807372,70.0
46,1.8390989242683193,1.049022294930543,351.3,335.7,0.4,0.97,351.29,336.24,1.78,1.49,5603.2688350150165,53.5
33,37.63771953076853,1.1101397498376406,323.39,374.0,0.41,1.03,276.72,360.12,273.91,35.95,4365.1002700089575,39.0
42,15.341554062096392,1.1200246000882452,360.85,361.0,0.48,1.01,360.63,361.3,1.52,1.39,4210.84171516997,75.5
10,37.4458570750446,1.9739902722547504,323.52,322.59,1.76,0.89,320.65,324.01,13.77,6.76,5396.869679369547,4.5
193,14.082431059020427,0.9160621410876789,359.96,338.09,0.49,0.77,359.5,339.52,1.73,6.22,7242.362070237268,97.5
77,7.642890003796603,1.4948759977953934,355.4,356.78,1.34,0.66,354.36,344.5,12.95,70.01,6483.3362648223265,99.5
13,4.706186134601912,0.5913136740793623,346.67,378.52,0.14,0.57,345.9,378.43,6.05,3.18,4817.750123943628,6.5
39,30.587627274647673,1.8286847448303816,328.37,353.89,1.46,1.09,321.88,350.08,20.34,12.43,6582.830940886959,-10.0
49,5.607441509076523,0.793116230746717,353.97,345.76,0.35,0.71,351.61,345.82,16.51,6.92,4774.238761950719,149.5
59,10.24597461801262,1.319353355361698,357.24,331.94,0.97,0.89,355.02,330.99,8.08,11.95,8464.12541709421,41.0
71,13.990028565798424,1.8801886832413064,359.89,333.66,0.52,1.81,360.44,331.62,2.92,5.35,7218.2568761138,192.5
56,8.208419962747305,1.4771392508120014,344.2,352.29,0.9,1.17,344.4,352.76,1.79,2.42,5990.458488876866,59.0
56,6.567440709298429,1.5507087215918816,345.36,350.2,0.94,1.23,344.88,350.93,3.53,3.07,8367.733220888686,-6.5
47,9.687864391806,1.823054939872978,356.85,364.62,1.26,1.32,355.61,365.67,10.23,9.03,9739.018554966171,22.0
160,1.027261167201271,1.8378122056007544,350.73,343.96,0.7,1.7,372.44,335.22,105.3,34.5,7781.413933679971,81.5
21,1.8935985102707085,0.6493322240599063,348.66,356.65,0.25,0.6,349.61,356.32,3.13,1.66,7412.0715598262,15.0
203,8.287361359389465,1.8793541897755914,355.86,363.04,1.39,1.26,350.82,365.21,8.79,5.2,8230.345803773584,15.5
66,3.4997644285458818,1.586405668848054,352.47,350.27,1.31,0.9,345.09,347.11,34.13,13.46,6053.627089193615,50.5
282,14.986171426232477,0.8790569153629282,360.6,359.08,0.63,0.62,360.78,362.63,7.08,20.11,10051.2628180432,58.5
75,3.623286701131864,0.8114895731955754,352.56,354.52,0.56,0.59,353.34,354.38,1.71,1.05,6608.8920048059435,-2.5
67,5.337414445097928,1.383388783625801,353.77,354.07,1.15,0.76,353.54,353.63,2.13,4.03,6548.398622705347,95.5
46,22.791390147618085,1.4626380590242092,333.88,353.5,1.19,0.86,333.65,350.71,6.79,10.24,6637.367652350453,57.5
444,18.94831660591012,0.04942383761297059,363.4,338.89,0.04,0.02,363.38,338.91,0.09,0.05,8868.567716078911,-425.5
61,1.5041405975728557,1.9159346126311885,351.06,365.62,1.54,1.15,351.0,365.3,2.0,2.26,9030.39599259679,98.0
65,0.46223487163029087,0.5180402718175268,349.67,346.4,0.47,0.23,350.07,346.0,3.31,3.59,5630.308966921411,211.5
71,1.7945570800244373,0.7152477260466236,348.73,348.45,0.11,0.71,348.91,348.13,1.95,0.98,8120.309232871341,59.5
139,0.5478446374631439,1.6623242606072097,350.39,340.49,1.48,0.75,349.95,339.46,2.83,6.25,7336.736729262192,54.5
33,0.4754000310681907,0.9301711661614758,350.34,341.2,0.45,0.82,350.26,341.17,1.21,2.07,5916.375396070881,47.5
827,15.094826409365734,1.7281848630143417,360.67,361.73,1.71,0.24,360.91,362.03,3.24,3.99,5888.607876926737,-508.0
44,1.1633204782691355,1.5621971584613208,350.82,344.21,1.35,0.78,349.72,343.4,4.64,3.38,5649.049159523048,90.5
7,4.304169190295819,1.5248640367403883,353.04,345.5,1.06,1.1,352.72,346.07,1.73,3.15,6066.43745520332,8.5
87,8.174667173784199,0.8021306894867698,344.22,357.49,0.5,0.62,347.69,359.88,27.49,13.35,5944.539584454604,55.5
190,3.7651500833835487,1.907718534621996,347.34,355.39,1.48,1.2,346.15,355.94,6.86,9.17,6610.524602225369,203.5
