Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
49,115.69219604895956,1.5538962608913371,268.19,304.53,0.94,1.24,271.05,307.58,9.91,11.13,4431.118500710616,196
951,44.11087813879783,1.9390633274937397,381.19,343.2,1.49,1.24,382.45,343.84,3.25,2.6,91097.70110102512,3804
42,1.9437024650579884,1.5499036129055175,351.37,348.67,0.94,1.23,351.11,346.92,5.86,4.76,10679.952482696906,168
1000,44.21125311468305,34.62420018513096,318.74,350.5,33.75,7.71,1178.46,482.86,1721.39,593.04,42928.478087375704,4000
53,21.685842369839943,1.8103121714872654,365.33,341.99,1.22,1.34,367.01,341.97,3.56,2.07,10910.111015066246,212
1000,571.0912914531264,345.2527410908287,-53.82,559.21,313.56,144.49,-1893.42,1978.7,3762.38,3479.1,579809.2483621372,4000
37,36.863414174611115,1.4627893954946445,323.93,323.25,0.79,1.23,320.46,320.69,14.78,13.08,4815.8045459650275,148
466,13.334010189809103,1.8436668160220913,359.43,363.4,0.98,1.56,400.23,362.69,58.05,21.88,38888.765582102846,1864
1000,127.33141483344093,254.27987137054993,440.04,330.44,184.21,175.28,658.55,250.77,1217.26,840.97,78042.16081239772,4000
87,9.560771827632877,1.279331950559076,356.76,356.01,0.94,0.86,358.69,355.91,6.01,13.61,4471.124099646762,348
1000,61.82352014123175,177.88504543379668,393.72,343.68,177.31,14.26,-317.62,655.96,1556.25,787.61,281815.23144655686,4000
1000,5422.426844680196,870.2792130566017,4184.23,382.22,853.96,167.74,1117.23,1119.31,14201.4,1322.37,260133.76963214672,4000
217,10.552848316204626,1.6041647464522042,357.46,340.49,1.6,0.16,358.24,340.63,3.58,1.2,131923.61605479065,868
1000,382.1986431703684,921.5784064970816,620.26,601.43,465.9,795.13,-308.43,4380.11,20085.17,9923.99,101583.80433966755,4000
1000,415.77635134001,421.1395301308119,644.0,468.72,336.47,253.28,908.51,1410.98,657.37,2195.73,33678.18065006092,4000
1000,143.95278430108854,1577.2217596987498,451.79,1093.16,1151.53,1077.78,1097.52,2189.54,3713.94,2496.12,7328255.242627466,4000
28,94.71833212999871,1.812778388502136,283.02,329.37,1.56,0.93,283.37,329.9,2.77,2.33,6157.900844298851,112
989,501.31297989388463,1.6891902841319009,704.48,628.53,1.18,1.21,699.63,548.58,33.2,512.88,36612.59598608572,3956
56,1.8615710630585478,1.7999983476496628,348.68,356.56,1.58,0.86,341.3,317.95,32.13,118.95,17557.99744526984,224
1000,173.78301615016514,54.93499892744944,472.88,241.44,31.76,44.82,508.23,221.36,141.42,213.5,432523.0966458253,4000
1000,34.52734538152441,190.0858466692214,325.59,417.7,45.13,184.65,25.52,-1379.95,709.67,5902.03,140188.82460505882,4000
1000,564.9604473195407,995.2521838086639,749.49,1975.49,165.88,981.33,754.88,3207.74,843.86,4760.67,61710.56710167562,4000
24,71.03067206567052,1.3254860636380805,400.23,360.64,1.23,0.49,394.84,360.97,8.68,4.26,9272.550934447409,96
157,33.63809065633081,0.8324974034177361,326.21,343.22,0.61,0.57,326.36,343.24,1.22,2.35,7520.629522150164,628
5,19.09686636274402,1.1927044867348604,336.5,342.99,0.9,0.78,336.81,342.95,1.66,2.01,7250.612167347671,20
1000,7.244984857544608,32.64257384043718,355.12,312.94,9.17,31.33,526.62,662.94,1110.1,1984.06,82680.66953464567,4000
1000,1789.974602174151,302.6005582268188,-915.7,416.67,300.9,32.0,-660.66,438.8,537.48,78.33,692514.054178247,4000
32,119.24295600048674,1.320019612220814,434.32,454.91,0.98,0.89,434.01,455.77,7.36,9.54,5229.282650381456,128
1000,61.287445916382765,54.67954633573863,306.66,363.16,30.86,45.14,340.73,520.89,328.87,386.87,101680.33566542965,4000
119,3.4406858353856267,1.0387507761672188,352.43,350.7,0.85,0.6,361.86,354.46,27.02,8.03,7810.695927177858,476
127,19.15765403923517,0.5718558559231207,363.55,345.78,0.42,0.39,364.32,346.32,8.08,3.5,16914.2929985167,508
1000,237.49350735524655,833.7807701995839,182.07,405.71,813.32,183.58,-2823.57,2866.12,10669.6,7435.3,38195.38339367126,4000
27,33.61271138830985,1.8924949643896893,373.77,348.53,1.28,1.39,373.37,348.98,5.19,3.32,5084.715546837362,108
112,4.425626694680218,0.9177651511426077,346.87,325.72,0.41,0.82,346.61,324.65,1.62,13.04,25481.47808444841,448
1000,62.45639041487285,49.21432557670439,394.16,336.06,26.01,41.78,394.71,318.56,250.77,100.88,490895.29983257584,4000
77,13.960251061015006,1.0311062055748084,340.13,347.94,0.78,0.67,339.81,348.07,1.65,1.66,14057.756100607217,308
1000,464.15127295981324,1436.8007022118811,678.2,1361.07,579.72,1314.66,859.0,3758.46,869.01,5260.39,56826.811241810785,4000
172,3.0095308125095768,0.8224687221849869,347.87,344.24,0.56,0.6,347.23,342.86,2.61,6.12,9279.07656295763,688
230,32.286356389325874,1.1017198357774904,327.17,349.25,1.08,0.2,327.43,350.65,3.75,6.0,37534.60209652408,920
23,9.830334846487123,1.1375404208914401,343.05,349.56,0.61,0.96,343.19,349.19,0.74,3.6,4583.087321374478,92
1000,113.76851542386117,224.15363899000985,430.45,499.18,154.8,162.12,352.55,516.92,575.86,841.52,499511.4171727471,4000
1000,9123.426935589112,5183.507392790259,-6101.24,-2150.13,3615.63,3714.29,-7077.17,-2264.07,11893.13,13271.44,823017.2844898971,4000
91,10.070016393131544,1.4652717384882017,342.88,368.34,0.61,1.33,343.51,366.87,1.62,7.09,5798.075975937388,364
154,14.860243748512293,1.4771291209855486,360.51,358.31,0.69,1.31,359.24,358.01,5.25,3.87,16475.413441149685,616
1000,153.03657441275925,443.5447023167486,241.79,299.86,441.39,43.66,1432.21,2506.72,7521.7,10611.02,1185830.4525873505,4000
146,5.285849126748418,1.3277845369955712,346.26,346.73,1.19,0.58,348.51,346.26,5.86,9.39,10727.494893897645,584
1000,254.24909757166336,151.2075320625828,529.78,340.7,150.29,16.62,964.29,1534.98,889.09,5408.62,403514.61715701804,4000
1000,2594.7125509381704,2201.4840020186884,-1484.74,124.14,2190.76,217.08,2700.33,-6693.22,30079.6,16639.6,217589.84579947247,4000
1000,384.9364476762308,579.572271981144,622.19,356.29,577.1,53.53,354.68,731.97,1294.45,1912.38,157841.98004681265,4000
1000,2893.2801996142966,9748.502896159836,2395.86,883.36,4780.11,8496.11,-11389.65,96921.51,49847.12,233494.65,1038552.4635160071,4000
64,17.317320047763406,1.7593291003965528,362.25,383.74,0.6,1.65,360.89,382.0,6.74,7.13,29079.120213346796,256
643,27.015781963262647,1.7747704453241662,369.1,350.11,0.84,1.56,116.67,259.46,643.83,194.0,165139.865529277,2572
1000,7254.681496622781,5071.627457408161,-4779.83,377.73,5069.41,150.07,-6166.16,440.97,9849.82,4023.23,586713.8103159962,4000
55,12.799813817316329,0.5651480780280564,340.95,355.24,0.45,0.35,337.54,354.98,6.81,7.24,17530.856627791596,220
1000,6811.438051827369,1224.422564313399,5166.41,-897.3,986.36,725.47,4310.34,-1091.81,2130.19,1060.21,244335.85692202963,4000
1000,564.3733993947544,150.53179158239098,749.07,281.3,123.88,85.51,1127.63,173.34,1004.14,374.6,765493.6675869039,4000
276,5.461967361387184,1.3145474966818282,353.86,364.62,0.71,1.1,353.86,362.89,4.32,10.54,23427.429835666913,1104
8,55.86207436736442,1.724516992915059,310.5,296.82,0.84,1.5,303.45,292.73,25.34,15.29,6851.335738795918,32
8,9.682085094003108,1.8780471763752242,356.85,331.13,1.65,0.9,357.65,332.35,5.95,5.37,7146.236396886334,32
128,36.52087121355942,1.7516148607789235,375.82,362.67,1.7,0.43,375.85,364.03,3.41,9.79,8890.019332886273,512
88,14.989919966705106,1.8231718590518042,360.6,349.29,1.28,1.3,368.65,355.28,25.59,22.94,7804.708773181277,352
93,73.9526951372925,0.7784690691055635,297.71,361.18,0.68,0.38,297.42,361.54,3.05,1.88,36427.794365801514,372
1000,49.608558691265685,29.7527561867373,385.08,331.6,26.53,13.47,361.39,373.71,107.35,95.82,189475.15469833475,4000
1000,36.007523282137065,51.08449861389124,324.54,364.81,41.69,29.52,661.01,587.95,507.57,540.91,166078.67607736975,4000
27,13.622455009670567,0.4025580034949493,359.63,347.35,0.14,0.38,359.78,347.43,0.78,0.41,8397.942374784483,108
60,37.25232528750258,1.6341639751566477,376.34,319.24,1.28,1.01,377.18,320.23,3.1,2.78,30618.462888668968,240
37,7.304509083596819,0.8232711635618671,344.83,345.92,0.72,0.4,344.21,343.56,1.71,8.41,13919.197429643056,148
1000,62.507136525519435,358.1137702366584,394.2,367.6,272.62,232.22,1428.65,528.26,1823.84,830.8,105520.22523494942,4000
234,6.992946508219714,1.384710281788132,345.06,331.45,0.65,1.22,337.34,331.38,10.65,2.21,22520.571280971268,936
362,7.606108124340067,0.23269007379919424,355.38,346.0,0.14,0.19,362.9,351.34,21.73,15.86,25368.56839155627,1448
25,9.78002054548993,1.8590232670947657,343.08,377.7,1.28,1.35,343.92,378.77,9.38,5.45,6414.440816329678,100
10,6.733337107909846,0.9230554977412223,345.24,346.14,0.23,0.89,278.29,375.02,304.62,130.86,10791.352492367863,40
1000,909.550992523915,363.1411284196961,-293.15,319.04,363.1,5.22,-218.29,287.98,424.71,213.2,342183.65244777675,4000
192,45.94516638899403,1.6651751357616134,382.49,332.11,1.48,0.76,385.49,333.43,14.83,5.41,38373.69491839486,768
160,0.9154933832668862,0.36846874322568546,349.35,342.06,0.18,0.32,349.85,341.44,1.59,2.09,10274.944796139062,640
311,195.25888790872082,0.9491295947081446,211.93,322.62,0.85,0.42,210.87,322.5,4.98,0.78,7908.218300644099,1244
61,3.694856660196527,1.4927153530306887,352.61,351.73,0.72,1.31,348.25,349.38,18.98,14.34,11641.961967405538,244
103,1.8313438828415511,0.45117380407873714,348.71,347.94,0.38,0.24,349.02,348.14,1.37,1.19,8730.366546424655,412
207,7.768236205579857,1.8152690303849282,344.51,354.29,1.35,1.22,345.81,353.43,5.52,6.64,10788.491357360474,828
90,0.1639066689774858,0.3799227264594715,350.12,323.67,0.11,0.36,350.22,325.17,0.71,4.77,8281.793310638366,360
77,3.802870840306595,0.4908438837155476,347.31,353.84,0.16,0.46,347.58,361.38,20.57,21.56,21340.22391918154,308
100,13.313783432118505,0.5153827713724494,340.59,333.55,0.3,0.42,340.66,333.48,0.36,0.62,6509.725087777801,400
713,41.456320557171864,1.6599867480912602,379.31,339.71,1.39,0.9,378.81,338.37,3.29,14.82,75429.2258746926,2852
153,14.799776212372535,0.7492747133498024,339.53,357.02,0.61,0.44,375.21,372.4,134.18,56.89,15481.919048923237,612
14,2.7460433031068727,1.8465953740207783,351.94,338.38,1.26,1.35,352.33,338.65,3.69,2.2,7221.298904209487,56
