Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
15,5.237406025118208,1.707233718812963,346.3,348.17,1.24,1.18,345.49,347.16,7.12,5.34,5049.804266697144,22
116,65.76212678587723,0.7626603981602703,396.5,360.57,0.71,0.27,396.16,359.71,4.17,4.84,4602.542087403471,90
38,14.251265282379443,0.13604504520608682,360.08,356.15,0.13,0.04,360.33,356.04,0.62,0.78,5463.610077060249,-16
92,18.936255595010028,0.7601954218893783,336.61,323.17,0.26,0.72,335.83,325.63,5.5,9.08,13463.47526825025,-124
173,16.493235480488345,0.8310275581612374,361.66,350.72,0.66,0.51,361.21,350.79,3.71,2.51,12244.2531015524,-40
94,5.8969852277651755,1.0845798210873479,345.83,353.56,0.69,0.83,345.46,353.48,1.57,1.12,6898.513797025628,84
87,1.6301940944446727,0.35010544749308403,348.85,355.44,0.27,0.22,348.88,355.26,0.46,0.83,4938.817681349693,122
46,2.465600074638614,1.467753739677501,348.26,348.53,1.28,0.72,350.04,348.67,5.0,1.38,6068.662231651265,6
83,1.017784295035915,1.276089773208519,349.28,351.46,0.95,0.85,348.86,350.08,6.7,3.38,8024.312537449038,-64
48,0.12454841485964001,0.4260897464006463,350.09,362.65,0.07,0.42,349.96,362.84,0.38,0.6,10038.18533613335,30
234,3.1833345095667602,1.316485696629956,347.75,343.05,0.65,1.14,347.92,343.05,1.07,1.74,6769.825676549716,170
106,5.9218759432404005,0.6389127578557304,345.81,331.52,0.33,0.55,346.23,333.8,2.18,8.73,7514.338666030009,90
36,13.879257806887866,1.9315174853376091,359.81,337.39,1.35,1.39,359.92,337.43,1.43,4.03,4859.27352092107,36
412,16.096989357527498,1.5359493494616803,338.62,361.41,0.96,1.2,362.55,342.61,127.55,100.99,14054.72937781749,-168
32,6.355311748286112,1.0507656348921597,345.51,355.62,0.78,0.7,345.77,355.41,1.22,1.55,4400.383712203429,12
69,14.513510531814427,1.1802286852517578,339.74,347.03,0.6,1.01,336.05,344.02,12.46,12.97,8287.771756465903,88
46,16.615139942226566,1.9049680336846357,361.75,357.25,1.74,0.78,362.03,356.53,3.19,1.95,5268.423080671045,18
67,9.251141020959897,1.2689258777141716,343.46,374.78,1.01,0.77,339.58,382.81,16.2,36.52,32508.751835688774,-50
64,6.150838918923712,1.5926133014984662,354.35,346.71,1.12,1.13,353.65,346.09,4.76,3.49,7661.59941095928,-18
153,16.53064703250451,1.2210173625769596,361.69,354.97,1.15,0.42,362.54,354.84,4.21,1.73,5539.510002783041,132
143,29.14930846381235,0.8825628709129217,329.39,395.57,0.63,0.62,318.62,470.39,92.08,436.48,7157.179263937931,66
52,49.99847820133221,0.7692568523141453,314.65,338.65,0.74,0.21,314.42,338.64,0.78,0.29,5032.833567189553,14
249,5.54272001718391,0.4279315834842072,346.08,352.16,0.14,0.4,348.18,358.33,11.55,30.39,9810.031299057327,-74
