Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved
23,5.533266392477498,1.660561993553607,353.91,354.44,1.0,1.33,353.57,352.91,3.58,4.91,696.6441945704371
46,0.09454499821385196,0.8265767610577384,350.07,348.42,0.33,0.76,350.08,348.32,4.26,1.53,1396.1205123431184
58,0.2645202706999766,1.030217418558429,350.19,348.36,0.11,1.02,341.56,353.91,31.86,21.36,1738.3210984521747
8,3.4906074939231155,1.927623866036068,347.53,350.46,1.77,0.77,347.81,348.82,5.37,5.81,873.0019688790298
59,3.5242506906285143,0.9933991077459489,347.51,343.66,0.33,0.94,347.65,343.09,1.45,2.44,2210.762641644413
64,6.049810648562608,1.1433654923240157,345.72,356.27,1.12,0.25,345.26,356.43,1.56,0.94,1714.5535553488967
52,1.7941022017388322,1.1925046035577254,348.73,347.67,0.88,0.81,349.61,343.51,8.35,14.77,1468.0144940003909
9,2.1594388706658436,1.1993173700531998,348.47,344.99,0.62,1.02,355.67,346.61,13.48,3.72,1633.0666124846036
37,3.2161000012402132,1.093829326357463,352.27,355.2,0.64,0.89,334.36,330.3,87.71,139.91,1393.8827829425397
33,8.416060763877443,1.1805027938628412,344.05,348.97,0.57,1.03,344.47,349.27,2.24,3.02,859.0601352304637
44,2.237935365962127,1.389102924464623,351.58,339.75,1.08,0.87,343.16,327.38,41.1,62.07,1294.9572835561728
21,24.722667639392558,0.6384082421982102,332.52,356.22,0.46,0.44,335.86,353.84,13.6,11.39,1835.500137562981
24,4.0603239641784405,1.8953059630031694,347.13,354.9,1.31,1.37,347.51,353.9,2.17,33.67,1223.3174639209992
30,3.3698624075475045,0.8945971215051299,352.38,349.07,0.6,0.66,352.77,348.21,2.24,2.0,1285.5145938878518
31,0.09786015208104026,1.6836573308860356,350.07,352.6,1.48,0.81,349.81,353.14,9.24,7.81,1339.3776764827148
16,2.237753396182561,1.9960399402951938,351.58,354.87,0.53,1.92,351.17,354.74,1.16,2.84,1526.3985254939596
223,43.723721241343355,0.41168342258854757,319.08,387.01,0.2,0.36,319.09,386.58,1.92,2.05,3029.7698981336366
41,14.65369149089753,1.0664073696858638,339.64,334.11,0.8,0.7,339.91,334.06,1.95,2.07,1216.683716280156
2,1.9959543203437193,1.0151240852236194,351.41,351.74,0.34,0.95,351.28,351.43,0.82,2.15,1582.0763363964004
10,27.80183333659184,1.7613967729477147,330.34,341.77,1.29,1.2,329.51,338.36,17.45,16.26,1548.9112604129782
3,1.4934246145682655,1.9526714597446284,351.06,345.45,1.69,0.99,352.62,345.42,4.24,2.49,1487.420521925268
31,0.16299147680233542,1.9598066735430437,349.88,346.38,0.98,1.7,349.1,346.97,4.57,3.77,1455.4524092725446
14,3.106139609708195,1.41524193102826,352.2,355.4,0.62,1.27,345.17,355.06,23.42,7.5,1448.96348790655
235,8.223979564736062,1.3246685059663603,344.18,333.68,0.54,1.21,344.15,335.1,0.83,3.36,2054.9355495357268
31,2.321437055840166,1.0817425077582559,348.36,351.58,0.34,1.03,348.51,351.89,1.25,1.19,1587.6345852934005
35,12.993647077100082,1.2357513110547869,340.81,338.38,1.13,0.51,341.98,338.29,2.16,2.11,906.9654932337854
1,4.17535101902735,0.5404727674568001,352.95,346.7,0.44,0.32,352.51,347.01,3.18,3.14,1453.372729214353
50,2.425548567836324,0.48198006139387944,348.28,349.96,0.38,0.3,348.32,349.88,1.52,0.96,1083.6548026647654
6,5.514598219585145,1.6414779000577953,353.9,345.74,1.37,0.9,357.03,348.63,13.31,7.86,1486.8604911288714
13,4.487977068510123,1.6357724129526685,346.83,348.91,0.99,1.31,345.96,348.78,2.35,3.29,1023.7014500077892
4,3.0799870935345246,1.7158762606310147,347.82,346.54,1.51,0.81,342.69,340.96,18.64,16.3,1203.484052383704
10,9.81362405357433,0.41154670520526504,356.94,348.93,0.21,0.35,356.57,348.81,2.84,0.92,1273.17843082174
27,0.6875510442099451,0.2384584829941008,350.49,351.42,0.11,0.21,352.04,351.94,5.85,1.77,1193.7928886561974
10,4.145207139436326,1.4684015054822313,352.93,350.21,0.58,1.35,357.08,344.81,9.85,12.57,1543.9875144630796
27,4.371096729220289,1.037553519411198,346.91,346.17,0.57,0.87,347.26,348.2,6.88,7.7,1719.5796238227808
84,17.43018122841737,0.7686783686079046,337.68,355.18,0.63,0.44,337.23,355.2,1.51,1.05,1892.8257949490119
29,4.318393617564805,0.28781517639341775,346.95,350.96,0.21,0.2,346.47,350.97,1.36,0.6,1590.8105894788328
38,4.476638002528028,1.9919676594822797,346.83,356.62,0.97,1.74,345.48,357.46,5.17,2.89,1220.4197196614384
1,3.36470875364897,1.1600841247865423,352.38,351.81,0.81,0.83,352.78,352.99,3.42,6.25,1342.4418071034866
500,92.26895512574147,233.32987016914947,284.76,245.83,58.51,225.88,241.06,7343.55,107.49,23395.71,2187.6032166816053
4,9.873810976906142,0.6800465742015618,343.02,343.53,0.53,0.43,344.3,347.33,7.77,24.26,1521.8067893155385
69,0.6634199366404877,1.600534701618162,350.47,344.93,1.28,0.96,349.57,349.06,16.6,30.16,1411.7821367114593
46,6.8516462704711225,1.883364439153817,345.16,356.85,1.28,1.38,346.41,357.32,4.14,3.56,1933.4858004868813
6,5.184638351100447,1.4794529885747438,353.67,351.8,0.8,1.25,353.94,351.83,4.24,4.24,1744.6896190684138
28,4.604415574694136,1.910937234082623,353.26,356.03,0.91,1.68,351.43,355.22,4.42,8.75,881.9721380596062
5,1.265966473786504,1.9511389048338588,349.1,345.87,0.91,1.73,348.34,343.08,5.25,8.91,1332.320621584959
14,1.4509504782131832,1.1838615535523922,348.97,346.01,0.58,1.03,350.63,341.75,5.75,16.24,1566.1366151190964
18,7.752210394063758,1.8214170422294362,355.48,347.26,1.53,0.98,353.46,345.29,7.17,7.28,1638.7545135329306
3,3.2585447565034498,0.4735928685220873,352.3,348.38,0.43,0.2,353.33,349.46,5.61,5.44,1588.9005665498114
10,7.94783718885255,1.5225517352485909,355.62,356.94,0.96,1.18,356.28,353.32,6.95,11.54,1178.651212515989
21,2.3003717731371096,0.05773852472948157,351.63,356.56,0.05,0.03,351.62,356.59,0.23,0.11,1395.9229750056954
82,4.820275975246269,0.5040328076668552,346.59,351.79,0.41,0.3,346.77,352.54,0.68,4.05,1620.1078881212936
9,6.716726894816407,1.8123671509239385,345.25,346.6,1.65,0.74,315.98,353.93,93.66,26.83,977.6121608818024
92,1.5842833570003247,1.510807042717828,348.88,348.02,1.43,0.48,347.28,348.59,4.51,5.03,1279.4453014703124
139,11.095372699730197,0.7641792712810791,342.15,354.5,0.24,0.72,341.91,354.35,8.73,5.77,1490.5321597200596
112,0.09655100638704758,1.585880386785843,349.93,354.85,0.94,1.27,350.61,350.58,18.73,13.82,1579.9954884008112
23,0.9168278833927811,1.9924741252599263,350.65,350.88,1.53,1.27,345.34,342.7,15.46,34.57,1262.7230952404814
128,7.246383639267088,1.179219203157949,355.12,367.39,0.84,0.83,354.96,367.08,4.06,12.46,1080.7608883785933
77,3.4371960676853672,0.9397319420530003,347.57,346.14,0.74,0.57,345.89,344.11,9.03,10.78,1607.6798457717498
56,16.014260968017382,1.58159367397847,338.68,337.84,1.18,1.05,338.86,338.81,1.57,4.45,1695.5430709106163
7,0.643867918531766,1.4516679264828487,350.46,353.14,0.64,1.3,360.57,318.34,59.23,165.04,1360.1126406835108
29,2.9765415464036735,1.7430361497947917,352.1,351.41,0.92,1.48,351.11,352.57,9.66,4.2,1383.2790470529824
266,18.741384065201142,0.8822019830343024,363.25,338.96,0.39,0.79,363.51,338.74,0.92,3.56,2259.0759545293076
29,25.638550782351256,1.9748887614350463,331.87,353.96,1.45,1.34,332.91,354.28,6.91,4.14,1428.4299906155602
1,7.112144385446679,1.0307090659525544,344.97,345.89,0.83,0.61,346.06,346.51,3.47,2.66,864.1765706102606
17,10.093446114220233,1.1864637065661285,357.14,355.04,1.04,0.56,357.09,354.67,1.5,2.54,1388.0808083126465
64,0.7384066992462845,1.1159589212549725,350.52,352.05,0.68,0.88,351.65,352.7,3.6,2.05,1238.709659535813
23,1.9163948203422767,1.6360845591081303,351.36,349.95,1.55,0.51,350.9,350.42,2.89,2.07,1527.6740793195995
433,11.571770699090836,1.4801370215167395,358.18,347.18,1.22,0.83,358.0,347.44,2.45,3.76,1951.824785147634
7,3.9756611524339442,0.7068802873980711,347.19,348.67,0.3,0.64,347.29,349.26,0.69,2.05,1260.3127393274926
105,27.114541819880838,1.9700115219607597,330.83,277.83,1.16,1.59,330.92,277.07,1.32,2.85,1875.676946008539
11,3.109217109890161,0.783966290504876,347.8,350.83,0.45,0.64,346.96,350.58,1.5,1.16,1390.7473488269643
33,5.557707593572266,1.9100358959928976,353.93,334.27,1.49,1.2,350.56,333.06,21.27,7.7,1406.8535516352608
3,0.5628486081269057,1.8429826406193492,350.4,349.91,1.43,1.16,343.61,352.46,14.66,8.13,1297.455572500733
71,12.670931308370728,1.6499156009948603,358.96,352.89,0.46,1.58,358.94,353.73,1.72,3.98,1810.8664050010184
27,2.082918927034862,1.1152359352046022,348.53,355.13,1.09,0.26,348.88,355.48,1.87,4.11,1441.4400128206353
4,6.10269268775564,0.4636508689289265,345.68,352.21,0.38,0.27,345.94,352.36,1.28,1.57,1246.4004634299797
2,9.877000548564354,1.1397502397320065,356.98,366.59,1.05,0.43,357.77,366.73,2.13,1.58,1300.235010900365
39,5.84423601514998,1.0770734850356307,345.87,348.65,0.53,0.94,347.54,350.16,7.53,6.27,2288.797595597902
29,1.694677486228343,1.1553954494726373,351.2,348.31,0.97,0.63,349.76,348.69,4.04,2.25,1853.1815661008984
1,19.645420780891904,1.940464205791888,363.89,362.3,1.54,1.18,363.19,362.02,4.13,4.3,1582.4929910715114
60,11.54588283325321,1.458194517918078,358.16,341.91,0.11,1.45,356.32,338.91,5.35,5.06,1586.1370257500512
25,1.7260910563963916,1.7893078203930426,348.78,344.35,1.23,1.3,348.62,343.02,2.44,10.68,1320.305302584118
32,24.047092140054747,1.8381445173811006,333.0,321.19,0.94,1.58,332.33,319.93,8.7,20.1,1454.7154931749553
9,1.995122482636905,1.3320637816173035,348.59,351.02,0.63,1.17,347.59,349.05,3.08,7.0,1660.6529001460303
23,4.414000525172927,1.4439598837373586,353.12,345.18,1.32,0.59,353.61,345.88,4.18,3.28,1632.5772816215788
4,15.39607140622107,1.753192040255791,339.11,345.48,1.29,1.19,340.78,346.59,16.3,13.3,1250.9556823226867
6,0.08158894810527245,1.557800802018133,350.06,354.01,0.89,1.28,347.04,353.72,15.01,4.17,1332.6145716381784
19,0.8109806588780825,1.054432524548973,350.57,358.93,0.71,0.78,350.15,357.59,2.29,7.53,1411.408581411562
110,0.9963184669546394,1.0154648362111955,350.7,349.79,0.35,0.95,355.3,345.16,25.3,24.29,1998.7590013246313
1,7.834819270639146,1.9621299511801382,344.46,355.96,1.52,1.24,344.73,356.98,13.26,13.82,1416.267960090121
9,5.291569192951836,1.8183279806252204,346.26,349.94,1.46,1.08,344.4,352.67,23.3,6.17,1668.875637050755
15,10.10993722098998,1.0212332470928265,357.15,381.05,0.83,0.6,354.91,378.93,9.56,9.92,906.5573762766278
39,4.7410966060952395,1.3522824829973508,353.35,348.91,1.17,0.67,368.4,347.35,78.76,6.74,925.3172812589914
40,8.52772246000941,1.1908502846553892,343.97,347.22,1.04,0.59,342.96,346.07,5.62,5.58,1373.0333588335031
4,3.1937119772234706,1.0350181310120397,352.26,353.22,0.89,0.53,352.01,352.23,1.55,2.44,1593.5716391331898
17,9.78229785216193,1.708407374322574,356.92,348.27,0.99,1.39,356.55,348.89,3.47,2.17,1448.2199528837848
175,26.622868001239677,1.5308219017246192,331.17,326.58,0.91,1.23,334.88,336.84,10.7,25.88,1432.77030187575
16,0.9446597813885451,1.3100041323527456,349.33,350.92,0.92,0.94,367.38,364.1,65.16,50.4,981.8182682478175
22,1.127030173368363,0.6829358298217248,349.2,348.46,0.47,0.49,348.74,348.4,2.53,0.78,1326.2513671150152
2,13.409939566245013,1.2988759869047535,359.48,352.0,1.29,0.13,359.15,350.66,5.07,5.77,1535.1768556614588
31,0.39272454743110147,1.9230425291005238,349.72,353.68,0.85,1.72,361.39,342.5,60.41,54.27,1194.951249573919
11,0.4728237470102099,1.589927672658638,350.33,354.29,1.04,1.21,350.35,353.87,2.71,5.39,1278.0124211870273
43,5.501024963235616,1.0090209075547616,346.11,345.58,0.58,0.82,343.91,345.7,6.78,3.36,1965.7789378352747
11,7.045138522977791,0.727041238359049,354.98,363.56,0.51,0.52,358.5,368.45,22.79,28.32,1088.8413586540328
36,3.0255107403343633,1.8262757610485132,352.14,353.41,0.92,1.58,355.63,353.37,16.72,4.5,937.2019508214946
27,2.3220527492025247,0.7931775822290709,348.36,348.52,0.76,0.23,348.04,347.78,1.3,2.82,1205.0552621916897
5,0.20592632461563637,1.4434449390442015,350.15,348.07,1.09,0.95,349.77,347.43,9.59,8.96,1273.9008201864008
23,8.011409377398762,1.6071394908110166,344.34,349.82,1.56,0.38,352.73,346.05,30.0,46.83,1036.3143292383556
11,3.4933480605163973,1.0022601966025926,347.53,350.09,0.89,0.46,356.58,339.27,51.8,63.5,1262.2608950032177
18,0.5161223889326544,0.7384154691791703,349.64,352.93,0.73,0.14,349.65,353.13,0.91,0.97,1193.3025612078147
8,6.729107030051077,1.9672449622985708,354.76,360.48,1.05,1.66,355.78,361.68,4.4,4.55,1247.658622643161
27,1.332534402809222,1.9520984554750267,350.94,352.0,1.29,1.46,350.83,352.97,2.54,3.71,2732.438292571147
9,3.3362553664497963,1.258790470091992,347.64,351.24,1.03,0.73,352.11,352.79,10.11,9.13,1493.3181809972436
5,0.293693541738757,1.6628001382988258,349.79,349.69,1.2,1.15,351.02,355.99,5.49,21.81,1910.9760868281903
14,6.522874335582926,1.56535061144487,354.61,345.17,0.44,1.5,354.03,346.21,4.51,4.9,1082.9339091343124
81,1.6868324449036132,0.20092399253429774,351.19,348.6,0.17,0.11,351.65,347.2,1.56,7.3,1519.936675848385
9,7.546865521641516,1.6603319146670914,355.34,346.13,1.48,0.75,357.13,346.33,4.96,3.85,1141.1181323857131
8,1.627386840772915,0.34031598384021694,348.85,342.88,0.13,0.31,348.84,343.0,0.47,0.53,1666.110256140536
166,4.150682306037856,1.291311893348857,347.07,344.16,1.21,0.44,349.33,344.3,7.82,4.82,7576.307130992273
15,0.07092583690753845,0.24253353104030945,350.05,351.66,0.03,0.24,350.07,351.63,0.12,0.66,1202.9424477440602
9,4.666556545445446,1.7585179124527774,346.7,332.72,0.38,1.72,346.92,334.19,2.59,4.68,584.2492498203148
98,43.8822732866269,0.929192076998825,318.97,331.27,0.73,0.58,319.29,330.33,5.11,5.08,1195.1494336790367
18,2.367424181917365,1.7813912176317794,348.33,359.57,1.53,0.91,354.35,357.25,17.42,17.96,1055.8386648555002
48,4.831647272224062,0.8913739721693675,353.42,352.91,0.54,0.71,353.7,353.97,2.38,4.31,1306.1202131040782
18,6.000292855100237,0.4281135598943624,354.24,346.81,0.28,0.32,354.31,346.62,0.43,0.92,1349.0409244616135
121,0.05879376591449074,1.6279206068729917,350.04,357.86,0.88,1.37,353.03,367.54,9.77,33.13,2239.6050686707827
36,4.678307972711092,0.791574222318458,346.69,351.39,0.27,0.74,340.16,354.3,32.75,17.91,1224.3487351645435
2,0.07044614609876655,1.5131459624793897,350.05,350.49,0.72,1.33,349.69,350.66,2.79,3.04,1116.8518376271697
2,7.099528386197215,1.9303316552796235,355.02,351.23,1.09,1.59,367.16,351.24,47.9,2.28,1346.8990364834174
39,10.893398670291274,0.38351020321855617,357.7,356.72,0.19,0.34,357.66,356.94,0.41,1.17,1273.7327874970572
17,10.587658568117156,1.4354475012617107,342.51,339.75,0.88,1.14,336.26,333.89,13.28,15.08,1150.8453101252255
6,2.663213823049363,1.6468465583871925,351.88,351.16,1.28,1.04,351.83,365.6,7.74,73.3,1204.3852912302136
29,6.895137082294979,1.8069720589734901,354.88,350.57,1.56,0.91,354.9,350.74,3.69,7.31,1426.2987408948338
9,21.566279592250513,1.5148728061428582,334.75,341.51,0.97,1.17,333.42,341.03,2.68,1.57,1824.3566155334827
14,3.8341998567311615,1.2555740085020464,352.71,347.14,0.64,1.08,353.32,347.5,2.28,5.19,1149.8014866875506
17,7.816590058451572,0.6241986431020307,344.47,346.47,0.48,0.39,344.57,346.38,0.74,0.67,1142.1192023691096
5,8.536943975382009,1.114401707906504,356.04,346.61,0.99,0.51,356.31,346.86,1.61,1.36,1484.7887335353482
500,40.9288020478668,354.7907589116203,321.06,340.23,259.24,242.22,247.82,218.73,572.96,309.78,2294.5005102127802
18,7.74864150999074,1.8842444584436209,344.52,334.63,0.71,1.74,344.28,330.58,4.85,17.29,1164.739029241492
106,8.628272134030318,0.4882571237863937,356.1,258.85,0.18,0.45,356.06,257.76,0.3,4.82,1932.1058729890426
4,2.945209581959037,1.5819972748374656,347.92,338.37,0.62,1.45,349.57,339.37,3.89,8.82,1870.4051657985153
9,7.018500843451419,1.9401723852719377,354.96,349.78,1.55,1.16,354.89,351.78,2.82,4.67,917.2406424096898
10,5.833023524504664,1.2060257207231972,345.88,365.45,0.87,0.83,345.89,365.81,0.95,2.29,1672.306393742508
25,5.078522773095973,1.4965238522502478,346.41,349.64,1.22,0.86,348.05,348.37,11.74,4.87,1324.1452001489342
26,8.865061247983386,1.908222247063155,356.27,348.63,1.87,0.4,361.43,346.56,28.97,7.49,1927.4593068883285
15,4.339497170775724,0.7887192291486335,353.07,349.7,0.71,0.34,350.35,349.5,19.18,3.07,1004.3873204141529
5,1.2489118294755384,1.0271430370351835,349.12,347.46,0.39,0.95,348.9,347.87,1.38,2.65,1278.5967905008768
90,73.39128315752181,1.1559869209080027,298.1,342.83,1.05,0.49,296.74,340.66,19.65,5.39,1354.7798094095183
72,10.761536733358282,1.918868828878157,357.61,341.98,1.86,0.47,358.11,342.2,4.75,13.6,745.9328672299378
6,6.860568615493749,1.6005640497831026,345.15,360.9,1.01,1.24,316.07,359.11,159.36,28.93,1783.8331302542053
57,7.375861882740427,1.969459680264689,355.22,344.64,0.45,1.92,340.79,318.04,76.96,141.79,1483.1739842544953
45,9.491962738857273,1.0346558885608315,356.71,351.37,0.88,0.55,356.47,351.99,1.32,1.75,1002.6744404813159
22,56.57780372980436,0.5291277190266593,309.99,351.72,0.33,0.41,310.51,351.51,1.47,0.71,1609.5262127698138
4,1.28979315459738,1.776810830848538,349.09,347.22,1.71,0.5,348.08,347.2,7.65,8.77,1426.605378151407
11,3.204097809431723,0.42132082486525196,347.73,349.21,0.15,0.39,347.65,349.31,0.52,0.58,1749.2975472180142
34,10.375058638491781,1.5398079173197254,357.34,347.13,1.47,0.47,358.6,346.24,5.01,2.76,1597.9717336298108
20,28.126719504621846,1.1618894549652088,369.89,342.98,1.07,0.44,369.9,342.22,2.8,4.34,1310.9420327995813
17,1.7067022406662427,0.1461417427217391,351.21,350.49,0.09,0.12,351.25,350.45,0.26,0.27,1627.151357786924
16,7.249059864454326,0.31451097409967066,344.87,350.18,0.15,0.28,336.81,350.71,23.48,2.39,1064.9896594848033
59,0.32658254009895177,0.8875021861597658,350.23,350.31,0.72,0.52,349.99,351.8,5.67,6.48,2194.9180026402387
13,0.7081265761386133,1.6883086050508884,350.5,349.91,1.07,1.31,348.36,347.54,9.57,10.2,1044.6998996383793
67,4.235029522306511,1.399228962531901,347.01,347.72,1.24,0.64,347.26,346.08,16.56,16.68,1523.683639222443
16,3.8212472813243945,1.8837213716166195,352.7,346.7,1.86,0.28,362.05,378.3,72.21,154.45,1498.9956942709266
1,5.926314064078045,1.926590448127597,354.19,348.12,0.76,1.77,350.56,344.76,13.73,12.15,1804.2994409642272
16,5.040265442062209,1.2294593996836694,353.56,355.93,0.86,0.88,354.49,356.1,4.85,1.89,1465.8234280190554
13,1.1969905130557639,1.03338274505257,350.85,354.98,0.47,0.92,352.06,353.76,17.41,7.62,1330.1728978116219
51,19.231816397951683,1.9064474494508978,336.4,333.49,1.03,1.6,339.67,333.49,19.0,4.11,1470.8869342474025
1,2.172186611605057,0.4744220328620961,348.46,353.9,0.19,0.44,348.36,353.43,0.57,2.04,1169.0627742823299
500,1.5889615306149822,57.11874350681485,351.12,341.65,21.71,52.83,293.51,359.23,175.87,328.95,7860.5151487210005
8,2.1678574842787377,0.8565707108120736,351.53,347.18,0.68,0.52,352.81,346.1,7.65,6.23,777.1844571399272
25,1.0755852642484949,1.463766484116631,349.24,353.09,0.75,1.26,351.84,342.81,15.37,33.77,1539.3118021987761
15,3.4015966892505998,1.9334785965095334,352.41,344.86,0.36,1.9,360.96,350.58,31.0,21.93,1083.4229369428613
55,0.8142138651604076,0.36453780393668084,349.42,349.26,0.18,0.32,349.66,349.34,1.7,2.15,1450.4829168933852
6,2.646322670334814,1.9082359808057694,348.13,348.01,1.18,1.5,354.79,351.47,22.98,19.18,1470.2236359411531
5,5.5139698103577,0.4299048165547723,346.1,349.85,0.42,0.11,345.52,350.07,2.33,2.21,1387.1541702421387
24,11.216141530751466,1.9689739825811436,357.93,363.38,1.74,0.92,356.55,363.0,9.44,4.74,1481.2196034580124
6,7.744169003430074,0.49007657763383866,355.48,348.12,0.17,0.46,355.9,348.39,3.19,1.11,1734.7636140852633
19,1.3161272808422233,1.6004806084612448,350.93,321.71,0.7,1.44,344.34,342.95,23.66,82.72,1080.071483260734
45,0.9021622576704691,1.9020405321538507,350.64,349.88,1.66,0.93,359.31,345.59,72.09,26.25,1725.9955656178254
8,4.7261040931558025,1.8511440970667166,346.66,355.37,0.93,1.6,347.57,350.36,2.05,21.0,1449.6139457806323
10,9.850452500082769,1.0802335041259294,343.03,354.57,0.71,0.81,333.31,351.05,36.48,12.95,1343.6362483243909
22,2.6882646821599083,0.32969477078661674,348.1,348.38,0.28,0.18,348.4,347.92,0.89,1.56,1302.9882107763624
1,6.953969222053513,1.0625243476896968,354.92,352.71,0.95,0.48,354.43,335.41,2.22,62.45,1155.483692395686
17,0.761382549721182,1.9053347072159854,350.54,346.93,1.14,1.53,350.54,346.77,2.4,4.65,1231.0469955840495
16,3.6490387743268857,1.6141635773624134,352.58,352.22,0.47,1.55,351.73,350.61,5.95,5.46,1541.6921227249723
4,16.030971302001262,1.5549544560136481,361.34,353.19,0.93,1.25,360.83,352.8,4.96,2.13,1388.8864095634594
70,3.33175313489605,0.5159503463766387,352.36,353.41,0.42,0.3,352.22,353.49,0.52,0.45,1487.0193088370509
25,5.954669675545683,0.18504530931054025,354.21,358.02,0.06,0.18,354.17,358.05,0.17,0.32,1538.2857211621676
3,6.980087520044573,1.608637795439651,345.06,350.15,1.22,1.04,344.84,349.93,1.87,1.94,1631.1515788310421
69,4.3113370919861564,1.5377875227706261,353.05,352.37,0.8,1.31,355.27,351.06,11.03,8.14,1588.927849158106
23,4.593562211693333,1.0370809486512118,346.75,355.97,0.78,0.68,343.75,360.27,10.83,15.54,1122.8942228442809
50,0.981524599185719,1.0241050322464114,350.69,342.1,0.19,1.01,350.92,342.41,0.91,2.82,1230.0652565406845
25,0.96656202441903,1.7470758761681577,350.68,351.77,1.23,1.24,325.15,316.85,93.67,129.95,1346.3683742223454
87,4.067882810255954,1.9424820006330759,352.88,342.67,1.02,1.65,354.67,343.94,7.45,5.09,1177.2047643096187
13,2.0778958421136196,1.9027078045624248,348.53,350.17,1.37,1.32,348.44,348.78,4.81,8.64,1880.8831405234778
176,13.155486074113206,1.6344869531037114,340.7,348.12,1.13,1.18,340.69,348.56,1.88,1.8,1268.8579904369121
13,0.616101671540761,1.0519143397991952,349.56,348.5,0.95,0.46,342.74,347.15,39.44,6.09,1838.7304310312477
3,2.6783214764380068,1.6680948068196826,348.11,356.75,0.52,1.58,348.81,360.08,8.19,12.75,1219.9139777847663
7,4.67961831975,1.6711702761677625,346.69,344.14,1.15,1.22,350.59,343.85,11.0,2.31,1645.5029456029906
3,9.383391178895701,0.4928074133627136,343.36,355.27,0.38,0.31,342.34,354.95,6.21,2.07,1676.4872373059645
5,0.40170180787387716,1.6849523750629882,349.72,351.77,1.07,1.3,349.15,350.49,6.63,4.77,1075.7520049092877
1,2.43135835587034,1.9779639422821447,351.72,346.47,1.1,1.65,351.78,346.36,3.36,3.15,1017.2714763454345
11,3.366412039165027,0.23429634328573234,352.38,348.31,0.19,0.14,352.46,348.26,0.52,0.3,1019.4820032557725
9,6.549330968787998,1.179710632098067,354.63,348.54,0.6,1.02,354.54,348.13,1.49,2.6,1162.6370445426858
8,2.581594501855028,1.2697368068767327,351.83,349.71,1.24,0.26,352.2,349.74,1.66,1.13,1414.1366091353025
24,3.012761553223371,1.3543104775532533,352.13,352.07,1.08,0.82,352.87,353.34,5.46,5.17,1624.2465650699305
19,5.0836159171805635,1.7819160550699118,353.59,352.22,1.34,1.17,352.53,352.14,8.96,2.08,1610.8694019471588
23,7.157018514518464,1.0503431402071157,355.06,352.5,0.8,0.69,353.98,352.38,2.9,1.55,1695.9867214814315
3,1.2027406354734613,0.7388237412023844,349.15,352.41,0.19,0.71,354.69,357.03,27.93,23.35,939.1766724661331
6,20.730732753881654,1.722068589656609,335.34,353.98,1.34,1.08,334.89,372.42,7.02,69.66,1595.6211346406244
65,8.091652271521992,1.5795338206533447,355.72,342.62,1.35,0.81,358.02,340.56,5.27,5.26,1334.225437589161
4,6.693352107122709,1.1191729463262354,345.27,349.64,0.92,0.64,346.93,348.04,9.56,9.25,1237.5043947635907
76,4.641134591275928,0.5590406002400617,346.72,355.06,0.51,0.23,348.13,353.1,3.84,4.5,1874.2412412994056
3,12.192258253650225,1.5482751812662574,358.62,356.74,0.91,1.25,358.04,357.46,2.32,3.06,1312.6460954282202
3,2.9172010138013413,1.9676935594939327,352.06,348.31,1.55,1.21,356.33,343.75,9.8,12.98,1742.8348687089403
24,14.465464376553353,1.494043267201228,339.77,352.35,1.07,1.04,341.27,353.43,4.72,2.8,1097.2380579563398
8,1.9659827727214088,1.8996736636077811,351.39,346.34,1.63,0.98,353.17,344.96,13.5,11.26,972.9399118334545
78,2.925992159944594,1.7999197783642609,347.93,347.63,1.23,1.31,349.32,349.48,18.67,4.01,1554.6697461737958
7,3.649130980499357,1.6049613762301447,347.42,348.47,1.22,1.04,347.26,347.84,4.22,3.07,1401.7654281448786
38,9.361775300460707,0.878062443464376,356.62,358.98,0.45,0.75,357.04,358.11,2.1,3.77,1575.9671176272725
2,5.885713242872145,1.351318988570566,345.84,350.86,0.82,1.08,345.72,350.32,1.57,3.27,1772.7578231887499
3,4.166466763586004,0.8643986468061907,352.95,348.22,0.69,0.51,353.51,348.4,2.76,1.13,1476.6549023709629
36,1.0209172212187934,0.41730626491430584,350.72,348.52,0.17,0.38,343.72,359.6,42.85,36.56,1517.0294055694874
9,8.512358109169178,1.4364863897972497,356.02,349.96,0.8,1.19,357.23,350.15,3.75,2.63,1593.0521192063434
8,9.197130386085867,1.876424208350237,356.5,349.44,1.07,1.54,356.45,350.79,5.21,12.46,1208.6399691478525
58,8.716415540188752,1.9628926779875804,356.16,350.7,1.34,1.44,357.21,349.48,32.51,21.81,1964.813650356944
7,4.512753921713874,1.7109135432765297,346.81,359.54,0.47,1.64,347.0,359.48,1.11,3.85,1696.0432316903239
5,19.087624818132348,1.2095329239067378,363.5,394.61,0.55,1.07,364.16,397.13,3.22,14.81,1407.1860013605706
43,1.2317118200460937,1.3013273892812511,350.87,344.33,1.04,0.78,351.1,344.68,2.68,1.49,1944.9314347294448
1,5.492025327618704,1.245923570722055,353.88,351.64,0.69,1.04,353.56,351.61,2.7,2.21,1673.4474263836246
7,9.840381090218752,1.6686727972576263,356.96,342.3,1.49,0.76,355.94,341.33,8.66,3.71,1462.9542788845836
