loss,accuracy,val_loss,val_accuracy
2.004551649093628,0.26509374380111694,2.102633237838745,0.21150000393390656
2.0031380653381348,0.2641249895095825,2.1134982109069824,0.20149999856948853
2.004063129425049,0.2621249854564667,2.113368511199951,0.2029999941587448
2.0031540393829346,0.25990626215934753,2.1062564849853516,0.2057500034570694
2.0036404132843018,0.26128125190734863,2.109255075454712,0.20612500607967377
2.0012810230255127,0.2631874978542328,2.10526180267334,0.20874999463558197
2.001984119415283,0.2632499933242798,2.1037683486938477,0.20675000548362732
2.001213788986206,0.2618750035762787,2.0949223041534424,0.2071249932050705
2.000774383544922,0.26346874237060547,2.113029718399048,0.20512500405311584
2.0023276805877686,0.2629687488079071,2.1185758113861084,0.2017499953508377
2.000251293182373,0.26478123664855957,2.0956740379333496,0.21199999749660492
2.0001955032348633,0.2632187604904175,2.1038405895233154,0.2045000046491623
2.0004429817199707,0.26512500643730164,2.122507095336914,0.2018750011920929
1.998159646987915,0.2679375112056732,2.1138243675231934,0.20887500047683716
2.0010838508605957,0.26350000500679016,2.119549036026001,0.20212499797344208
1.9992667436599731,0.26512500643730164,2.103630304336548,0.20724999904632568
1.9987289905548096,0.26462501287460327,2.1020166873931885,0.21050000190734863
1.996402621269226,0.26618748903274536,2.096043348312378,0.20287500321865082
1.9967957735061646,0.2630312442779541,2.119770050048828,0.20350000262260437
1.9958173036575317,0.26740625500679016,2.1084744930267334,0.20074999332427979
1.9988296031951904,0.26396873593330383,2.1005890369415283,0.2056249976158142
1.9980803728103638,0.26753124594688416,2.11855411529541,0.2071249932050705
1.9967213869094849,0.26643750071525574,2.091886520385742,0.20874999463558197
